age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Y
1.0325884,3.9633358,1.8629532,-2.402206,0.27982157,1.4931453,-0.88482267,-3.2271006,0,0.008649752,-0.39402846,-0.014948465,-0.39467165,1
0.6100492,3.9633358,-0.2138777,-3.579988,0.27982157,0.74791163,2.2412374,-4.430651,1,-0.19449821,-0.22607169,0.7128645,-0.39467165,0
-0.34249175,-0.21429756,-0.7727732,-2.7948,0.9474845,0.002677955,0.36560136,-3.2271006,1,-0.14786413,-0.21816885,-0.07708083,-2.0384326,0
-0.042926393,3.9633358,1.9393674,1.523734,2.2828104,-0.990967,0.9908134,-3.2271006,0,-0.20277981,-0.31681326,0.07499573,-5.3259544,1
-0.099724546,-1.258706,-0.43531555,0.73854595,0.9474845,-0.4941445,2.2412374,-4.430651,1,-0.11271494,-0.15064713,0.07601842,-0.06591946,1
1.8559872,-0.21429756,0.7535392,-0.83183,2.2828104,1.244734,1.6160253,0.3835513,0,-0.14786413,-0.21816885,-0.07708083,0.26283273,0
-0.77059793,2.9189274,0.23897511,0.73854595,-1.0555043,1.4931453,-0.25961065,-4.430651,1,-0.20903802,-0.3887223,-0.15744352,-1.8740565,1
-1.100588,-0.21429756,2.6034293,-0.43923604,0.9474845,-1.4877894,-0.25961065,0.3835513,1,-0.14786413,-0.21816885,0.7509973,0.26283273,0
0.03655634,-0.21429756,1.586567,-0.43923604,0.9474845,-0.4941445,0.9908134,0.3835513,1,-0.14786413,-0.21816885,-2.3956997,0.26283273,0
1.0220814,0.8301108,-0.07225547,1.916328,-0.38784134,0.74791163,-0.88482267,-0.81999934,1,13.317986,-0.21816885,1.9931146,0.26283273,1
0.8299565,1.8745191,-0.6424303,1.916328,0.9474845,-1.4877894,0.36560136,-4.430651,0,-0.1316328,-0.090021834,1.6299042,-1.8740565,0
0.3858602,-2.3031142,-1.1021459,-1.617018,0.9474845,1.7415565,-0.25961065,-0.81999934,0,-0.20203514,-0.42853785,1.6463447,-0.72342384,1
-0.9489687,0.8301108,0.73148894,1.13114,0.9474845,-1.4877894,-0.25961065,0.3835513,0,-0.14786413,-0.21816885,-0.07708083,0.26283273,0
1.0861129,-1.258706,1.532028,-1.224424,1.6151475,0.4995004,2.2412374,-3.2271006,1,0.07328141,-0.30416036,-0.4460747,-2.860313,1
-0.09686903,0.8301108,-0.65510267,-0.83183,-0.38784134,1.4931453,-0.25961065,-0.81999934,1,-0.08004984,-0.28443354,-0.6691688,-0.39467165,1
-0.7027632,0.8301108,0.11188184,1.523734,0.27982157,-0.4941445,-0.88482267,-2.02355,1,-0.20996179,-0.23589623,1.6776782,-5.3259544,0
-0.6193422,-2.3031142,-0.17890342,2.308922,1.6151475,-1.4877894,0.36560136,-4.430651,1,-0.16444229,-0.27628565,-0.21545812,-2.0384326,1
-0.11012976,3.9633358,1.1072605,0.34595194,1.6151475,1.7415565,-0.88482267,-2.02355,0,-0.3026163,-0.36207366,-0.17498152,0.09845663,1
-0.79734945,-0.21429756,-0.06605561,0.34595194,0.9474845,1.244734,-0.25961065,0.3835513,1,-0.14786413,-0.21816885,-0.07708083,0.26283273,0
0.64303327,-0.21429756,-0.29190493,-0.83183,-1.7231672,0.2510892,-0.25961065,0.3835513,0,-0.14786413,-0.21816885,0.5853817,0.26283273,0
0.9462718,-0.21429756,0.46455374,-0.43923604,-0.38784134,-0.24573328,-0.88482267,0.3835513,1,-0.14786413,4.4753456,0.0885348,0.26283273,1
-1.100588,-0.21429756,4.3995967,-0.43923604,0.9474845,-0.990967,0.9908134,0.3835513,1,-0.14786413,-0.21816885,-0.07708083,-4.832826,0
0.3397948,-0.21429756,-0.01657998,-0.04664204,-0.38784134,0.74791163,2.2412374,0.3835513,0,-0.14786413,4.43833,0.7509973,0.26283273,1
0.11236596,-0.21429756,0.18005225,-0.43923604,0.9474845,-0.990967,-0.25961065,0.3835513,1,-0.14786413,-0.21816885,-0.07708083,0.26283273,0
-0.72153986,-1.258706,-0.07768746,1.13114,-1.7231672,0.74791163,-0.25961065,0.3835513,1,-0.14786413,-0.21816885,0.7509973,0.26283273,0
-1.0247784,-0.21429756,-0.758942,-0.04664204,0.9474845,-0.74255574,-0.25961065,0.3835513,0,1.0120957,-0.21816885,0.33695826,0.26283273,1
0.81398165,-2.3031142,0.7587558,1.523734,0.9474845,-0.990967,0.9908134,-0.81999934,1,0.054459706,-0.23476748,-1.2242695,-1.2165521,1
0.61593,1.8745191,0.27760428,0.34595194,2.2828104,-0.24573328,0.36560136,-0.81999934,1,-0.10246453,-0.28378725,-0.03014686,-5.6547065,1
1.8612682,3.9633358,0.6729071,1.13114,0.9474845,-1.4877894,-0.25961065,-4.430651,0,-0.14426559,-0.18003705,-0.03670772,-1.2165521,0
-0.11506289,-0.21429756,-1.0139326,1.13114,-0.38784134,-0.74255574,-0.88482267,0.3835513,1,1.8752654,-0.21816885,-0.07708083,0.26283273,1
-0.72153986,-0.21429756,-0.6680771,-0.43923604,-0.38784134,-1.4877894,2.2412374,0.3835513,0,-0.14786413,5.1588907,-0.07708083,0.26283273,0
0.49141407,1.8745191,0.6388418,-0.04664204,-0.38784134,1.244734,-0.88482267,0.3835513,1,0.5271856,-0.21816885,-0.07708083,0.26283273,0
-1.0247784,-0.21429756,0.18119931,-0.43923604,0.9474845,0.002677955,0.9908134,0.3835513,1,-0.14786413,-0.21816885,-0.07708083,0.26283273,0
1.5833507,-1.258706,-0.8325966,-3.187394,2.2828104,1.7415565,0.36560136,-3.2271006,0,-0.15443757,-0.07567404,-1.6130111,-0.8877999,1
-0.5699206,-0.21429756,0.902734,1.523734,0.9474845,0.74791163,-0.25961065,-2.02355,1,-0.14786413,-0.21816885,-0.07708083,0.26283273,0
-0.5639513,0.8301108,1.6243005,-1.617018,-1.0555043,0.74791163,0.36560136,-4.430651,0,-0.108789496,-0.19717868,0.045018375,-1.052176,0
-1.3190142,-0.21429756,0.22957227,-0.04664204,1.6151475,-1.4877894,2.2412374,-4.430651,1,-0.07559976,-0.26801354,-2.0229871,0.09845663,1
-1.3280168,-0.21429756,1.6468024,0.34595194,0.9474845,0.2510892,0.9908134,0.3835513,0,-0.14786413,-0.21816885,-0.07708083,0.26283273,0
0.6196739,-2.3031142,-0.86672455,0.34595194,0.9474845,-1.4877894,2.2412374,-0.81999934,0,1.8053455,0.0608401,0.7939817,0.09845663,0
-0.26668212,-0.21429756,-1.5677013,-0.04664204,-0.38784134,-0.74255574,-0.88482267,0.3835513,1,-0.14786413,-0.21816885,-0.07708083,0.26283273,1
0.41560444,1.8745191,-0.2931373,-0.04664204,-0.38784134,-0.74255574,-0.88482267,0.3835513,1,-0.14786413,-0.21816885,0.7509973,0.26283273,1
-0.72153986,-0.21429756,0.0771763,-0.43923604,0.9474845,-1.4877894,-0.25961065,0.3835513,0,-0.14786413,-0.21816885,-0.07708083,0.26283273,0
-1.100588,-0.21429756,-0.9053307,-0.43923604,-0.38784134,0.002677955,-0.88482267,0.3835513,1,-0.14786413,-0.21816885,-0.07708083,0.26283273,0
-1.1763976,-0.21429756,2.3036463,1.13114,0.9474845,-0.74255574,-0.25961065,0.3835513,1,-0.14786413,-0.21816885,1.5790755,0.26283273,0
2.0523336,3.9633358,-0.44622594,-3.187394,0.9474845,0.002677955,-0.25961065,-0.81999934,0,1.7931113,-0.2317895,-0.44752428,-5.8190827,0
-0.46985912,1.8745191,-0.8275006,-3.187394,2.2828104,1.244734,0.36560136,-3.2271006,1,-0.19525725,-0.13070758,-1.2985333,-4.504074,0
0.83136374,1.8745191,2.5324533,2.308922,2.2828104,-0.4941445,0.9908134,-3.2271006,1,0.8398992,-0.24269953,-0.7772211,-0.06591946,0
-0.88235813,3.9633358,-0.10026395,-0.83183,1.6151475,1.244734,0.36560136,-2.02355,0,-0.037856594,-0.2604993,-0.32112408,-0.23029555,1
-1.100588,-0.21429756,-0.62087667,-1.224424,-0.38784134,1.7415565,-0.88482267,-3.2271006,1,-0.14786413,-0.21816885,-0.07708083,0.4272088,0
-0.494111,-0.21429756,1.7666379,-1.224424,0.9474845,-0.990967,0.36560136,0.3835513,1,-0.14786413,-0.21816885,-0.07708083,0.26283273,0
-0.34249175,-1.258706,-0.1874079,1.13114,-0.38784134,0.74791163,2.2412374,0.3835513,0,-0.14786413,-0.21816885,-0.07708083,0.26283273,1
0.30413616,0.8301108,-0.76832116,-2.7948,0.9474845,-1.4877894,-0.25961065,-4.430651,1,-0.21617147,0.06595653,-0.111825585,-0.23029555,1
0.3143921,1.8745191,-0.34182233,-2.402206,2.2828104,1.4931453,-0.25961065,-3.2271006,0,0.86513734,-0.18996556,0.75946903,-4.504074,0
0.32760203,3.9633358,-0.027532708,2.308922,1.6151475,-0.990967,1.6160253,-3.2271006,0,-0.17848043,-0.08174154,-0.22196849,-3.1890652,0
1.0022001,3.9633358,0.5060948,-1.617018,1.6151475,-0.990967,0.9908134,-2.02355,0,-0.2507907,-0.22627261,0.0178743,-5.3259544,0
-0.40724725,-2.3031142,1.2179576,0.34595194,-0.38784134,-0.4941445,0.36560136,-0.81999934,1,-0.26842973,-0.29957306,-0.11562052,-1.5453043,1
-0.494111,-0.21429756,-0.42212093,-0.43923604,-0.38784134,1.244734,-0.88482267,0.3835513,1,-0.14786413,-0.21816885,-0.07708083,0.26283273,1
