age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Y
0.49096867,-0.2126521,-1.4550575,1.1326599,-0.3868467,-0.9839195,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,0.33707833,0.264447,1
1.0270307,3.9564931,0.20974256,-3.1771226,1.6084417,1.7489789,2.2451355,-0.81379884,0,-0.20929384,-0.20320575,2.6166885,-0.87361795,0
0.6794046,2.9142067,-0.98561406,1.1326599,-0.3868467,1.5005335,1.6193957,-3.2111607,1,-0.18817781,-0.29772964,2.0377607,-1.8491021,1
1.9326403,-1.2549384,-0.72011423,-0.43453375,2.2735379,-0.73547417,-0.25782338,0.38488203,1,-0.14619109,-0.22122559,-0.07857088,0.264447,0
-0.27664745,0.8296342,-0.08497536,0.7408615,0.27824944,1.5005335,0.99365604,-4.4098415,1,-0.24394238,-0.28152114,0.9656195,0.5896084,1
1.3256207,1.8719205,1.4976147,1.5244583,-1.717039,1.2520882,1.6193957,0.38488203,0,-0.14619109,5.49007,1.584026,0.264447,0
-0.81805724,0.8296342,-0.7193699,0.34906307,0.27824944,0.5067523,0.36791635,-0.81379884,1,0.08595081,-0.28726116,-0.072535895,-2.1742635,1
1.4773755,-0.2126521,-0.43550166,-0.43453375,-0.3868467,0.258307,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,-0.07857088,0.264447,0
-0.9507029,-0.2126521,-0.14343683,-0.042735342,-0.3868467,-0.9839195,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,0.33707833,0.264447,1
-1.2542127,-0.2126521,2.8892047,-0.43453375,0.94334555,0.258307,0.99365604,-2.0124798,1,-0.14619109,-0.22122559,-0.07857088,0.264447,0
0.33921376,-0.2126521,0.36104655,1.5244583,-0.3868467,-0.73547417,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,0.17081866,0.264447,1
0.7944785,-0.2126521,-0.54336965,-0.042735342,-0.3868467,0.00986172,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,0.75272757,0.264447,1
0.33921376,1.8719205,0.49402797,1.5244583,-0.3868467,1.2520882,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,0.33707833,0.264447,0
