age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Y
-0.9506425,2.937398,0.1258466,1.912317,0.94641834,0.7540448,-0.25362924,-3.2208908,1,0.18615998,-0.21831718,0.74676645,-3.026336,0
0.32523143,0.8375028,-0.6679275,-0.046278223,2.2800598,-1.4809885,1.6281478,-4.4226956,0,-0.17578638,-0.32111043,0.033917047,-2.532839,1
-0.42102617,-0.21244483,-0.06949584,-0.43799728,0.94641834,0.2573707,-0.25362924,0.384523,1,-0.14686556,-0.21831718,-0.0818009,0.26364303,0
0.63820654,-0.21244483,-0.016340606,-0.046278223,-0.3872231,0.7540448,-0.8808883,0.384523,1,-0.14686556,-0.21831718,-0.0818009,0.26364303,0
0.073928654,-1.2623924,-0.19591387,-0.8297163,-1.0540438,-0.48764038,-0.8808883,-4.4226956,0,-0.19470246,-0.073176175,0.92574555,-0.22985382,1
-0.9506425,-0.21244483,1.4303887,-0.046278223,0.94641834,-1.4809885,0.3736298,-3.2208908,1,-0.14686556,-0.21831718,1.5753338,-3.026336,0
-0.35975504,0.8375028,-0.41150582,-2.3965926,-1.0540438,0.009033683,2.2554069,-0.8172816,0,-0.3189816,4.828749,0.38699272,-5.3293214,0
0.4639307,2.937398,-0.27553594,1.128879,0.27959764,-0.48764038,1.0008888,-4.4226956,0,-0.050483704,-0.38147974,-0.0291101,-5.8228183,1
0.6204251,0.8375028,-0.05181482,1.520598,2.2800598,1.2507188,2.2554069,-4.4226956,0,-0.19456437,-0.3898949,0.06696502,-4.177829,1
-1.480259,-0.21244483,-1.1384921,-2.0048735,0.94641834,-0.23930335,1.0008888,0.384523,1,-0.14686556,-0.21831718,-1.324652,0.26364303,0
2.302715,-0.21244483,3.0453126,-1.2214354,-0.3872231,0.7540448,-0.8808883,-2.0190861,1,-0.14686556,-0.21831718,0.33248278,0.26364303,0
-0.42102617,-0.21244483,2.816516,-2.7883117,-0.3872231,-0.23930335,0.3736298,0.384523,1,-0.14686556,-0.21831718,-0.0818009,-1.8748434,0
-0.45867142,0.8375028,0.064808816,-1.2214354,0.94641834,1.2507188,0.3736298,-4.4226956,0,0.9610197,-0.15124689,0.36303246,-1.8748434,0
0.18424967,-0.21244483,-0.088197745,1.128879,-1.7208645,0.7540448,-0.25362924,0.384523,0,-0.14686556,-0.21831718,0.74676645,0.26364303,1
-0.48943692,-2.31234,1.5391954,-1.6131545,2.2800598,0.50570774,0.3736298,-4.4226956,1,-0.2738449,-0.2682361,-0.018521965,-0.065354876,1
-0.45893505,0.8375028,-0.4829633,-3.1800308,-0.3872231,1.2507188,2.2554069,-4.4226956,0,-0.15018314,-0.39685726,0.99464154,-4.177829,1
0.024880541,1.8874503,1.3478171,-0.8297163,0.27959764,-0.48764038,-0.8808883,0.384523,0,1.1582999,-0.23190789,0.99683744,-1.7103444,0
-0.9506425,-0.21244483,0.21824376,-0.43799728,0.94641834,-1.4809885,1.6281478,-2.0190861,0,-0.14686556,-0.21831718,-0.0818009,-2.3683403,0
1.2434824,-2.31234,-1.4535965,1.520598,-0.3872231,-0.7359774,-0.8808883,0.384523,1,-0.14686556,-0.21831718,1.5753338,0.26364303,1
-1.303621,2.937398,-0.75895065,-3.5717497,-1.0540438,1.2507188,0.3736298,-2.0190861,1,-0.3673538,-0.12408104,-1.7603093,-2.697338,1
