age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Y
-0.9506425,2.937398,0.1258466,1.912317,0.94641834,0.7540448,-0.25362924,-3.2208908,1,0.18615998,-0.21831718,0.74676645,-3.026336,0
0.37145984,2.937398,-0.6671479,-3.5717497,1.613239,1.4990559,-0.25362924,-0.8172816,0,-0.25282893,-0.2882153,-0.06791281,-3.8488307,1
-0.42102617,-0.21244483,-0.06949584,-0.43799728,0.94641834,0.2573707,-0.25362924,0.384523,1,-0.14686556,-0.21831718,-0.0818009,0.26364303,0
0.63820654,-0.21244483,-0.016340606,-0.046278223,-0.3872231,0.7540448,-0.8808883,0.384523,1,-0.14686556,-0.21831718,-0.0818009,0.26364303,0
0.009531682,2.937398,-0.11833858,0.7371599,2.2800598,-1.2326515,-0.8808883,-4.4226956,0,-0.065681726,-0.3056978,1.218433,-5.1648226,1
-0.9506425,-0.21244483,1.4303887,-0.046278223,0.94641834,-1.4809885,0.3736298,-3.2208908,1,-0.14686556,-0.21831718,1.5753338,-3.026336,0
-0.42102617,-0.21244483,-0.53188705,-0.43799728,-0.3872231,1.2507188,-0.8808883,0.384523,1,-0.14686556,4.678457,0.33248278,0.26364303,1
0.48688757,-0.21244483,-0.13200203,-0.43799728,-0.3872231,-0.98431444,-0.8808883,0.384523,1,-0.14686556,-0.21831718,-0.0818009,0.26364303,0
0.5625471,-0.21244483,-0.01511518,-0.43799728,-0.3872231,0.2573707,-0.8808883,0.384523,1,-0.14686556,-0.21831718,-0.0818009,0.26364303,0
-1.480259,-0.21244483,-1.1384921,-2.0048735,0.94641834,-0.23930335,1.0008888,0.384523,1,-0.14686556,-0.21831718,-1.324652,0.26364303,0
2.302715,-0.21244483,3.0453126,-1.2214354,-0.3872231,0.7540448,-0.8808883,-2.0190861,1,-0.14686556,-0.21831718,0.33248278,0.26364303,0
-0.42102617,-0.21244483,2.816516,-2.7883117,-0.3872231,-0.23930335,0.3736298,0.384523,1,-0.14686556,-0.21831718,-0.0818009,-1.8748434,0
-0.39779675,2.937398,0.027703946,-1.2214354,0.94641834,0.009033683,-0.25362924,-3.2208908,0,0.9330342,-0.30830485,0.46545726,-1.7103444,0
0.18424967,-0.21244483,-0.088197745,1.128879,-1.7208645,0.7540448,-0.25362924,0.384523,0,-0.14686556,-0.21831718,0.74676645,0.26364303,1
-0.6555118,-2.31234,1.5486466,-1.2214354,0.27959764,1.4990559,2.2554069,-0.8172816,1,-0.14043577,-0.21827449,-0.16151214,-5.3293214,1
-0.49668565,-0.21244483,-0.35605717,-0.43799728,1.613239,-0.98431444,-0.25362924,0.384523,1,-0.14686556,-0.21831718,0.99533665,0.26364303,0
